date,token,slug,gecko_id,category,unlock_type,unlock_amount,rate_duration_days,circ_supply,max_supply,pct_of_circ,ticker,source,usd_value
2023-07-06,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-06,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,51111.19972220011,,22787328.220540453,22787328.220540453,0.224297,RPL,defillama,
2023-07-06,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,10952.399940471452,,22787328.220540453,22787328.220540453,0.048064,RPL,defillama,
2023-07-06,Tornado Cash,tornado-cash,tornado-cash,insiders,cliff,22844.638888888887,,10000000.000000004,10000000.000000004,0.228446,TORN,defillama,
2023-07-06,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,10952.399940471452,,22787328.220540453,22787328.220540453,0.048064,RPL,defillama,
2023-07-06,Venus,venus,venus,farming,cliff,2518.5315373280528,,16980568.148159333,30000000.0,0.014832,,defillama,
2023-07-06,LFJ,lfj,joe,farming,cliff,518.8371991247265,,499896368.0294494,499896368.0294494,0.000104,,defillama,
2023-07-06,Tornado Cash,tornado-cash,tornado-cash,insiders,cliff,22844.638888888887,,10000000.000000004,10000000.000000004,0.228446,TORN,defillama,
2023-07-06,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,34381.911677006094,,1000000000.0000026,1000000000.0,0.003438,,defillama,
2023-07-06,Equilibre,equilibre,equilibre,Uncategorized,linear,1429000.0,7.0,185083942.34570503,200300129.74453864,0.772082,,defillama,
2023-07-06,Geodnet,geodnet,geodnet,Uncategorized,cliff,59562.18512,,519313515.990414,1000000000.0,0.011469,,defillama,
2023-07-06,THENA,thena,thena,farming,linear,2022000.0,7.0,271865091.946935,326120000.0,0.743751,,defillama,
2023-07-06,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5458.940797046069,,97224499.92864606,100000000.0,0.005615,CVX,defillama,
2023-07-06,Liquity,liquity,liquity,Uncategorized,cliff,7622.161020136608,,101752155.25812772,101752155.25812772,0.007491,LQTY,defillama,
2023-07-06,Thala,thala,thala,farming,linear,196000.0,7.0,84509620.67840788,99993975.62868038,0.231926,,defillama,
2023-07-06,Api3,api3,api3,staking,cliff,96507.79490337358,,182428878.31482208,182428878.31482208,0.052902,API3,defillama,
2023-07-06,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,7278.785655843354,,97224499.92864606,100000000.0,0.007487,CVX,defillama,
2023-07-06,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,200000.0,,97224499.92864606,100000000.0,0.205709,CVX,defillama,
2023-07-06,Kwenta,kwenta,kwenta,farming,cliff,1091.5592870829937,,988299.9784833068,990103.2232853108,0.110448,KWENA,defillama,
2023-07-06,Kwenta,kwenta,kwenta,staking,cliff,4366.237148331975,,988299.9784833068,990103.2232853108,0.441793,KWENA,defillama,
2023-07-07,ImmutableX,immutablex,immutable-x,privateSale,cliff,13856950.0,,2000038358.299404,2000038358.299404,0.692834,IMX,defillama,
2023-07-07,Liquity,liquity,liquity,Uncategorized,cliff,9000.531932939779,,101752155.25812772,101752155.25812772,0.008846,LQTY,defillama,
2023-07-07,Venus,venus,venus,farming,cliff,1485.5872481152196,,16980568.148159333,30000000.0,0.008749,,defillama,
2023-07-07,LFJ,lfj,joe,farming,cliff,477.7404814004376,,499896368.0294494,499896368.0294494,9.6e-05,,defillama,
2023-07-07,Geodnet,geodnet,geodnet,Uncategorized,cliff,76657.308189,,519313515.990414,1000000000.0,0.014761,,defillama,
2023-07-07,ImmutableX,immutablex,immutable-x,insiders,cliff,13888888.888888888,,2000038358.299404,2000038358.299404,0.694431,IMX,defillama,
2023-07-07,ImmutableX,immutablex,immutable-x,farming,linear,4973000.0,30.436840277777776,2000038358.299404,2000038358.299404,0.248645,IMX,defillama,
2023-07-07,Balancer,balancer,balancer,Uncategorized,cliff,13280.7620984553,,72373802.32600455,96150704.0,0.01835,BAL,defillama,
2023-07-07,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-07,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5507.861832416218,,97224499.92864606,100000000.0,0.005665,CVX,defillama,
2023-07-07,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6157.710137884827,,97224499.92864606,100000000.0,0.006333,CVX,defillama,
2023-07-07,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,43336.866210940345,,1000000000.0000026,1000000000.0,0.004334,,defillama,
2023-07-08,Balancer,balancer,balancer,Uncategorized,cliff,24129.90310824876,,72373802.32600455,96150704.0,0.033341,BAL,defillama,
2023-07-08,Liquity,liquity,liquity,Uncategorized,cliff,13980.231385860894,,101752155.25812772,101752155.25812772,0.013739,LQTY,defillama,
2023-07-08,Stepn,stepn,stepn,insiders,cliff,6255000.0,,4666642800.0,5954402400.0,0.134036,GMT,defillama,
2023-07-08,Stepn,stepn,stepn,insiders,cliff,17721599.999999996,,4666642800.0,5954402400.0,0.379751,GMT,defillama,
2023-07-08,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,63362.14247134725,,1000000000.0000026,1000000000.0,0.006336,,defillama,
2023-07-08,Compound Finance,compound-finance,compound-governance-token,Uncategorized,cliff,449046.0,,10000001.412600003,10000001.412600003,4.490459,COMP,defillama,
2023-07-08,Stepn,stepn,stepn,privateSale,cliff,37848600.0,,4666642800.0,5954402400.0,0.811046,GMT,defillama,
2023-07-08,Venus,venus,venus,farming,cliff,574.9635261746441,,16980568.148159333,30000000.0,0.003386,,defillama,
2023-07-08,Stepn,stepn,stepn,noncirculating,cliff,18000000.0,,4666642800.0,5954402400.0,0.385716,GMT,defillama,
2023-07-08,Stepn,stepn,stepn,Uncategorized,cliff,29880000.0,,4666642800.0,5954402400.0,0.640289,GMT,defillama,
2023-07-08,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6078.611349502271,,97224499.92864606,100000000.0,0.006252,CVX,defillama,
2023-07-08,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5803.031356701227,,97224499.92864606,100000000.0,0.005969,CVX,defillama,
2023-07-08,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-08,Geodnet,geodnet,geodnet,Uncategorized,cliff,60793.281882,,519313515.990414,1000000000.0,0.011706,,defillama,
2023-07-08,LFJ,lfj,joe,farming,cliff,516.7457330415755,,499896368.0294494,499896368.0294494,0.000103,,defillama,
2023-07-09,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,14544.753352256275,,1000000000.0000026,1000000000.0,0.001454,,defillama,
2023-07-09,Geodnet,geodnet,geodnet,Uncategorized,cliff,73093.580135,,519313515.990414,1000000000.0,0.014075,,defillama,
2023-07-09,Frax Finance,frax-finance,frax-share,Uncategorized,cliff,101904.0,,100041489.87487067,100000000.0,0.101862,FXS,defillama,
2023-07-09,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-09,ENS,ens,ethereum-name-service,insiders,cliff,937500.0,,100000000.00000054,100000000.00000054,0.9375,,defillama,
2023-07-09,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,3582.99268041895,,97224499.92864606,100000000.0,0.003685,CVX,defillama,
2023-07-09,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5618.554168187137,,97224499.92864606,100000000.0,0.005779,CVX,defillama,
2023-07-09,Forta,forta,forta,farming,cliff,200000.0,,624390000.0000005,1000000000.0,0.032031,FORT,defillama,
2023-07-09,Rarible,rarible,rarible,farming,cliff,75000.0,,25080293.766572803,25080293.766572803,0.29904,,defillama,
2023-07-09,Balancer,balancer,balancer,Uncategorized,cliff,13451.682415478848,,72373802.32600455,96150704.0,0.018586,BAL,defillama,
2023-07-09,Liquity,liquity,liquity,Uncategorized,cliff,2210.4167284805967,,101752155.25812772,101752155.25812772,0.002172,LQTY,defillama,
2023-07-09,Venus,venus,venus,farming,cliff,896.3659094761254,,16980568.148159333,30000000.0,0.005279,,defillama,
2023-07-09,LFJ,lfj,joe,farming,cliff,496.7231947483589,,499896368.0294494,499896368.0294494,9.9e-05,,defillama,
2023-07-10,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,26876.64988261157,,48737426.57827744,48737426.57827744,0.055146,CAKE,defillama,
2023-07-10,Balancer,balancer,balancer,Uncategorized,cliff,11536.674719594914,,72373802.32600455,96150704.0,0.01594,BAL,defillama,
2023-07-10,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5433.704156767462,,97224499.92864606,100000000.0,0.005589,CVX,defillama,
2023-07-10,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,35405.864630066506,,1000000000.0000026,1000000000.0,0.003541,,defillama,
2023-07-10,Ribbon Finance,ribbon-finance,ribbon-finance,privateSale,linear,445500.0,682.0,990014467.4267744,990014467.4267744,0.044999,,defillama,
2023-07-10,Ribbon Finance,ribbon-finance,ribbon-finance,insiders,linear,683000.0,682.0,990014467.4267744,990014467.4267744,0.068989,,defillama,
2023-07-10,Flare,flare,flare-networks,insiders,cliff,232260000.0,,98603730700.35498,109193587319.08112,0.235549,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,airdrop,cliff,742140000.0,,98603730700.35498,109193587319.08112,0.752649,FLR,defillama,
2023-07-10,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-10,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,9737.200316146893,,97224499.92864606,100000000.0,0.010015,CVX,defillama,
2023-07-10,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,148968.32371266253,,48737426.57827744,48737426.57827744,0.305655,CAKE,defillama,
2023-07-10,Internet Computer,internet-computer,internet-computer,privateSale,cliff,912365.0,,556254143.000003,556254143.000003,0.164019,ICP,defillama,
2023-07-10,Flare,flare,flare-networks,insiders,cliff,237000000.0,,98603730700.35498,109193587319.08112,0.240356,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,privateSale,cliff,50000000.0,,98603730700.35498,109193587319.08112,0.050708,FLR,defillama,
2023-07-10,Venus,venus,venus,farming,cliff,5758.4509911467485,,16980568.148159333,30000000.0,0.033912,,defillama,
2023-07-10,Geodnet,geodnet,geodnet,Uncategorized,cliff,81842.986163,,519313515.990414,1000000000.0,0.01576,,defillama,
2023-07-10,Liquity,liquity,liquity,Uncategorized,cliff,9510.475134250972,,101752155.25812772,101752155.25812772,0.009347,LQTY,defillama,
2023-07-10,Flare,flare,flare-networks,staking,cliff,291666666.6666667,,98603730700.35498,109193587319.08112,0.295797,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,farming,linear,49930000.0,30.436840277777776,98603730700.35498,109193587319.08112,0.050637,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,insiders,cliff,200000000.0,,98603730700.35498,109193587319.08112,0.202832,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,insiders,cliff,296250000.0,,98603730700.35498,109193587319.08112,0.300445,FLR,defillama,
2023-07-10,Flare,flare,flare-networks,insiders,cliff,201450000.0,,98603730700.35498,109193587319.08112,0.204303,FLR,defillama,
2023-07-10,LFJ,lfj,joe,farming,cliff,518.5240700218818,,499896368.0294494,499896368.0294494,0.000104,,defillama,
2023-07-11,LFJ,lfj,joe,farming,cliff,524.9343544857768,,499896368.0294494,499896368.0294494,0.000105,,defillama,
2023-07-11,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,13215.634571854736,,97224499.92864606,100000000.0,0.013593,CVX,defillama,
2023-07-11,Balancer,balancer,balancer,Uncategorized,cliff,14403.567551874712,,72373802.32600455,96150704.0,0.019902,BAL,defillama,
2023-07-11,Liquity,liquity,liquity,Uncategorized,cliff,6183.466016873949,,101752155.25812772,101752155.25812772,0.006077,LQTY,defillama,
2023-07-11,Delysium,delysium,delysium,noncirculating,cliff,34374999.99999999,,2508333333.333333,3000000000.0,1.370432,,defillama,
2023-07-11,Venus,venus,venus,farming,cliff,1940.365349293268,,16980568.148159333,30000000.0,0.011427,,defillama,
2023-07-11,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-11,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5428.659216396084,,97224499.92864606,100000000.0,0.005584,CVX,defillama,
2023-07-11,Geodnet,geodnet,geodnet,Uncategorized,cliff,93169.997857,,519313515.990414,1000000000.0,0.017941,,defillama,
2023-07-11,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,32703.85374219373,,1000000000.0000026,1000000000.0,0.00327,,defillama,
2023-07-12,Aptos,aptos,aptos,noncirculating,cliff,3210144.664725,,852024972.919376,2100000000.0,0.376766,APT,defillama,
2023-07-12,Venus,venus,venus,farming,cliff,1465.5004427981055,,16980568.148159333,30000000.0,0.00863,,defillama,
2023-07-12,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-12,Geodnet,geodnet,geodnet,Uncategorized,cliff,71853.403686,,519313515.990414,1000000000.0,0.013836,,defillama,
2023-07-12,Aptos,aptos,aptos,noncirculating,cliff,1333333.3333333333,,852024972.919376,2100000000.0,0.15649,APT,defillama,
2023-07-12,CLever,clever,clever-token,insiders,cliff,3333.333333333333,,1093729.6073374748,1226506.771016293,0.304768,,defillama,
2023-07-12,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5568.4377422755615,,97224499.92864606,100000000.0,0.005727,CVX,defillama,
2023-07-12,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5149.408592386584,,97224499.92864606,100000000.0,0.005296,CVX,defillama,
2023-07-12,Aptos,aptos,aptos,staking,linear,1285000.0,30.436840277777776,852024972.919376,2100000000.0,0.150817,APT,defillama,
2023-07-12,Tranchess,tranchess,tranchess,insiders,cliff,317647.0588235294,,299736894.637736,300000000.0,0.105975,,defillama,
2023-07-12,Liquity,liquity,liquity,Uncategorized,cliff,19754.010897838667,,101752155.25812772,101752155.25812772,0.019414,LQTY,defillama,
2023-07-12,Balancer,balancer,balancer,Uncategorized,cliff,10992.82708287854,,72373802.32600455,96150704.0,0.015189,BAL,defillama,
2023-07-12,LFJ,lfj,joe,farming,cliff,408.4739606126914,,499896368.0294494,499896368.0294494,8.2e-05,,defillama,
2023-07-12,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,23643.049984549125,,1000000000.0000026,1000000000.0,0.002364,,defillama,
2023-07-12,Tranchess,tranchess,tranchess,privateSale,cliff,129807.69230769233,,299736894.637736,300000000.0,0.043307,,defillama,
2023-07-13,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,4362.481009190369,,97224499.92864606,100000000.0,0.004487,CVX,defillama,
2023-07-13,Geodnet,geodnet,geodnet,Uncategorized,cliff,-100000.0,,519313515.990414,1000000000.0,-0.019256,,defillama,
2023-07-13,Api3,api3,api3,staking,cliff,83881.52629030886,,182428878.31482208,182428878.31482208,0.04598,API3,defillama,
2023-07-13,Kwenta,kwenta,kwenta,staking,cliff,4278.912405365335,,988299.9784833068,990103.2232853108,0.432957,KWENA,defillama,
2023-07-13,LFJ,lfj,joe,farming,cliff,621.1358862144419,,499896368.0294494,499896368.0294494,0.000124,,defillama,
2023-07-13,Liquity,liquity,liquity,Uncategorized,cliff,4659.879911907711,,101752155.25812772,101752155.25812772,0.00458,LQTY,defillama,
2023-07-13,Geodnet,geodnet,geodnet,Uncategorized,cliff,92583.016298,,519313515.990414,1000000000.0,0.017828,,defillama,
2023-07-13,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,72560.80526735772,,1000000000.0000026,1000000000.0,0.007256,,defillama,
2023-07-13,Balancer,balancer,balancer,Uncategorized,cliff,25768.328374651486,,72373802.32600455,96150704.0,0.035604,BAL,defillama,
2023-07-13,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-13,Kwenta,kwenta,kwenta,farming,cliff,1069.7281013413335,,988299.9784833068,990103.2232853108,0.108239,KWENA,defillama,
2023-07-13,Equilibre,equilibre,equilibre,Uncategorized,linear,1415000.0,7.0,185083942.34570503,200300129.74453864,0.764518,,defillama,
2023-07-13,Venus,venus,venus,farming,cliff,5149.088836238329,,16980568.148159333,30000000.0,0.030323,,defillama,
2023-07-13,Thala,thala,thala,farming,linear,194800.0,7.0,84509620.67840788,99993975.62868038,0.230506,,defillama,
2023-07-13,THENA,thena,thena,farming,linear,2002000.0,7.0,271865091.946935,326120000.0,0.736395,,defillama,
2023-07-13,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6097.787008446185,,97224499.92864606,100000000.0,0.006272,CVX,defillama,
2023-07-14,Venus,venus,venus,farming,cliff,1034.3248233815796,,16980568.148159333,30000000.0,0.006091,,defillama,
2023-07-14,Liquity,liquity,liquity,Uncategorized,cliff,15500.971858142697,,101752155.25812772,101752155.25812772,0.015234,LQTY,defillama,
2023-07-14,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5648.834257075349,,97224499.92864606,100000000.0,0.00581,CVX,defillama,
2023-07-14,LFJ,lfj,joe,farming,cliff,491.1577680525164,,499896368.0294494,499896368.0294494,9.8e-05,,defillama,
2023-07-14,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-14,Geodnet,geodnet,geodnet,Uncategorized,cliff,61862.791058,,519313515.990414,1000000000.0,0.011912,,defillama,
2023-07-14,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,27497.24960967707,,1000000000.0000026,1000000000.0,0.00275,,defillama,
2023-07-14,Balancer,balancer,balancer,Uncategorized,cliff,22209.632899089684,,72373802.32600455,96150704.0,0.030687,BAL,defillama,
2023-07-14,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,7187.828059000392,,97224499.92864606,100000000.0,0.007393,CVX,defillama,
2023-07-15,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6620.66866707669,,97224499.92864606,100000000.0,0.00681,CVX,defillama,
2023-07-15,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5742.532424384229,,97224499.92864606,100000000.0,0.005906,CVX,defillama,
2023-07-15,Kyan,kyan,,farming,linear,37530.0,1492.0,94063353.80303171,99999238.40991828,0.039899,,defillama,
2023-07-15,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,63253.48820414612,,1000000000.0000026,1000000000.0,0.006325,,defillama,
2023-07-15,LFJ,lfj,joe,farming,cliff,535.9115973741795,,499896368.0294494,499896368.0294494,0.000107,,defillama,
2023-07-15,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-15,Balancer,balancer,balancer,Uncategorized,cliff,13070.721233155658,,72373802.32600455,96150704.0,0.01806,BAL,defillama,
2023-07-15,Venus,venus,venus,farming,cliff,1053.1419168451682,,16980568.148159333,30000000.0,0.006202,,defillama,
2023-07-15,Liquity,liquity,liquity,Uncategorized,cliff,20674.381368363072,,101752155.25812772,101752155.25812772,0.020318,LQTY,defillama,
2023-07-15,UXD,uxd,uxd-protocol-token,privateSale,cliff,20854166.666666664,,3800999999.999998,3800999999.999998,0.548649,,defillama,
2023-07-15,UXD,uxd,uxd-protocol-token,insiders,cliff,41708333.33333333,,3800999999.999998,3800999999.999998,1.097299,,defillama,
2023-07-15,UXD,uxd,uxd-protocol-token,privateSale,cliff,15531249.999999998,,3800999999.999998,3800999999.999998,0.40861,,defillama,
2023-07-15,Geodnet,geodnet,geodnet,Uncategorized,cliff,83158.877397,,519313515.990414,1000000000.0,0.016013,,defillama,
2023-07-16,Vector Finance,vector-finance,vector-finance,farming,linear,67000.0,30.436840277777776,281818038.7186121,286578174.3008494,0.023774,,defillama,
2023-07-16,LFJ,lfj,joe,farming,cliff,453.70634573304153,,499896368.0294494,499896368.0294494,9.1e-05,,defillama,
2023-07-16,ApeCoin,apecoin,apecoin,insiders,cliff,2222222.222222222,,999999999.9999996,1000000000.0,0.222222,APE,defillama,
2023-07-16,Balancer,balancer,balancer,Uncategorized,cliff,14122.224576476376,,72373802.32600455,96150704.0,0.019513,BAL,defillama,
2023-07-16,Rarible,rarible,rarible,farming,cliff,75000.0,,25080293.766572803,25080293.766572803,0.29904,,defillama,
2023-07-16,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,16502.624729145038,,1000000000.0000026,1000000000.0,0.00165,,defillama,
2023-07-16,Velora,velora,velora,noncirculating,cliff,19990000.0,,2010538875.8662708,2010538875.8662708,0.994261,,defillama,
2023-07-16,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5380.468215914551,,97224499.92864606,100000000.0,0.005534,CVX,defillama,
2023-07-16,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6150.143126523219,,97224499.92864606,100000000.0,0.006326,CVX,defillama,
2023-07-16,Venus,venus,venus,farming,cliff,6306.705417830706,,16980568.148159333,30000000.0,0.037141,,defillama,
2023-07-16,Numbers Protocol,numbers-protocol,numbers-protocol,insiders,cliff,5468750.0,,1000000000.0,1000000000.0,0.546875,,defillama,
2023-07-16,ApeCoin,apecoin,apecoin,insiders,cliff,1590909.0909090908,,999999999.9999996,1000000000.0,0.159091,APE,defillama,
2023-07-16,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-16,Forta,forta,forta,farming,cliff,200000.0,,624390000.0000005,1000000000.0,0.032031,FORT,defillama,
2023-07-16,Liquity,liquity,liquity,Uncategorized,cliff,7360.686072291867,,101752155.25812772,101752155.25812772,0.007234,LQTY,defillama,
2023-07-16,ApeCoin,apecoin,apecoin,insiders,cliff,277777.7777777777,,999999999.9999996,1000000000.0,0.027778,APE,defillama,
2023-07-16,Geodnet,geodnet,geodnet,Uncategorized,cliff,61829.747203,,519313515.990414,1000000000.0,0.011906,,defillama,
2023-07-16,Tectonic,tectonic,tectonic,insiders,cliff,2395833333333.333,,366046037975936.9,500040275564209.5,0.654517,,defillama,
2023-07-16,ApeCoin,apecoin,apecoin,insiders,cliff,4166666.6666666665,,999999999.9999996,1000000000.0,0.416667,APE,defillama,
2023-07-16,ApeCoin,apecoin,apecoin,noncirculating,cliff,7343750.0,,999999999.9999996,1000000000.0,0.734375,APE,defillama,
2023-07-17,Balancer,balancer,balancer,Uncategorized,cliff,10443.65593729606,,72373802.32600455,96150704.0,0.01443,BAL,defillama,
2023-07-17,Venus,venus,venus,farming,cliff,946.7017527179406,,16980568.148159333,30000000.0,0.005575,,defillama,
2023-07-17,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6997.826600353737,,97224499.92864606,100000000.0,0.007198,CVX,defillama,
2023-07-17,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,5446.605242633051,,97224499.92864606,100000000.0,0.005602,CVX,defillama,
2023-07-17,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,147694.98919539904,,48737426.57827744,48737426.57827744,0.303042,CAKE,defillama,
2023-07-17,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,29940.52312640232,,48737426.57827744,48737426.57827744,0.061432,CAKE,defillama,
2023-07-17,Binance Smart Chain,binance-smart-chain,binancecoin,burned,cliff,-1991854.0,,133955044.60361184,200000000.0,-1.486957,BNB,defillama,
2023-07-17,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-17,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,25283.66240262312,,1000000000.0000026,1000000000.0,0.002528,,defillama,
2023-07-17,LFJ,lfj,joe,farming,cliff,559.230853391685,,499896368.0294494,499896368.0294494,0.000112,,defillama,
2023-07-17,Geodnet,geodnet,geodnet,Uncategorized,cliff,73482.099101,,519313515.990414,1000000000.0,0.01415,,defillama,
2023-07-17,Liquity,liquity,liquity,Uncategorized,cliff,15070.852421621648,,101752155.25812772,101752155.25812772,0.014811,LQTY,defillama,
2023-07-18,Arkham,arkham,arkham,publicSale,cliff,50000000.0,,658980870.1085202,1000000000.00002,7.587474,,defillama,
2023-07-18,Liquity,liquity,liquity,Uncategorized,cliff,5416.079022191088,,101752155.25812772,101752155.25812772,0.005323,LQTY,defillama,
2023-07-18,Arkham,arkham,arkham,ecosystem,cliff,70000000.0,,658980870.1085202,1000000000.00002,10.622463,,defillama,
2023-07-18,Arkham,arkham,arkham,noncirculating,linear,388700.0,2557.0,658980870.1085202,1000000000.00002,0.058985,,defillama,
2023-07-18,Balancer,balancer,balancer,Uncategorized,cliff,11386.807497247064,,72373802.32600455,96150704.0,0.015733,BAL,defillama,
2023-07-18,Arkham,arkham,arkham,noncirculating,cliff,30000000.0,,658980870.1085202,1000000000.00002,4.552484,,defillama,
2023-07-18,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-18,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6627.312849329143,,97224499.92864606,100000000.0,0.006817,CVX,defillama,
2023-07-18,LFJ,lfj,joe,farming,cliff,492.280306345733,,499896368.0294494,499896368.0294494,9.8e-05,,defillama,
2023-07-18,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,12016.179482804142,,97224499.92864606,100000000.0,0.012359,CVX,defillama,
2023-07-18,Venus,venus,venus,farming,cliff,3371.079679302935,,16980568.148159333,30000000.0,0.019853,,defillama,
2023-07-18,SuperRare,superrare,superrare,noncirculating,cliff,6250000.0,,950000000.0,1000000000.0,0.657895,,defillama,
2023-07-18,SuperRare,superrare,superrare,privateSale,cliff,4531250.0,,950000000.0,1000000000.0,0.476974,,defillama,
2023-07-18,Geodnet,geodnet,geodnet,Uncategorized,cliff,60559.880182,,519313515.990414,1000000000.0,0.011662,,defillama,
2023-07-18,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,36824.62206279559,,1000000000.0000026,1000000000.0,0.003682,,defillama,
2023-07-18,SuperRare,superrare,superrare,insiders,cliff,7083333.333333333,,950000000.0,1000000000.0,0.745614,,defillama,
2023-07-18,Arkham,arkham,arkham,ecosystem,linear,1162000.0,1826.0,658980870.1085202,1000000000.00002,0.176333,,defillama,
2023-07-19,Balancer,balancer,balancer,Uncategorized,cliff,22068.978437994003,,72373802.32600455,96150704.0,0.030493,BAL,defillama,
2023-07-19,Moonbeam,moonbeam,moonbeam,insiders,cliff,2083333.3333333333,,1194327152.563439,1236418454.840332,0.174436,GLMR,defillama,
2023-07-19,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,11458.877592632374,,1000000000.0000026,1000000000.0,0.001146,,defillama,
2023-07-19,X2Y2,x2y2,x2y2,farming,cliff,624902.0,,1012428910.0,1012428910.0,0.061723,,defillama,
2023-07-19,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,8761.116803299847,,97224499.92864606,100000000.0,0.009011,CVX,defillama,
2023-07-19,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,6852.321095326939,,97224499.92864606,100000000.0,0.007048,CVX,defillama,
2023-07-19,Geodnet,geodnet,geodnet,Uncategorized,cliff,71565.694796,,519313515.990414,1000000000.0,0.013781,,defillama,
2023-07-19,Tranchess,tranchess,tranchess,insiders,cliff,317647.0588235294,,299736894.637736,300000000.0,0.105975,,defillama,
2023-07-19,Tranchess,tranchess,tranchess,privateSale,cliff,129807.69230769233,,299736894.637736,300000000.0,0.043307,,defillama,
2023-07-19,Venus,venus,venus,farming,cliff,1056.1658864398753,,16980568.148159333,30000000.0,0.00622,,defillama,
